Index_adipose,Record_adipose,Symbol,Description_adipose,Location_adipose,Mean_adipose,Peak -logP_adipose,Peak Location_adipose,Effect Size_adipose,Gene_Chr_adipose,Gene_Pos_Str_adipose,Peak_Chr_adipose,Peak_Pos_Str_adipose,Gene_Pos_adipose,Peak_Pos_adipose,Distance_Mb_adipose,is_cis_adipose,cis_trans_adipose,is_pseudogene_adipose,is_uncharacterized_adipose,is_loc_adipose,trans_flag_adipose,flag_artifact_adipose,norm_logp_adipose,norm_es_adipose,biol_score_adipose,tier_adipose,tissue_adipose,genomic_context_adipose,Index_liver,Record_liver,Description_liver,Location_liver,Mean_liver,Peak -logP_liver,Peak Location_liver,Effect Size_liver,Gene_Chr_liver,Gene_Pos_Str_liver,Peak_Chr_liver,Peak_Pos_Str_liver,Gene_Pos_liver,Peak_Pos_liver,Distance_Mb_liver,is_cis_liver,cis_trans_liver,is_pseudogene_liver,is_uncharacterized_liver,is_loc_liver,trans_flag_liver,flag_artifact_liver,norm_logp_liver,norm_es_liver,biol_score_liver,tier_liver,tissue_liver,genomic_context_liver,_merge,in_adipose,in_liver,in_both,shared_peak,same_direction,peak_distance_mb,pleiotropy_class,tissue_specificity_index,conservation_score,master_score
10982.0,UNCHAR_LOC102555870,LOC102555870,uncharacterized LOC102555870,Chr17: 17.476592,5.639,24.9,Chr17: 17.400900,-0.479,Chr17,17.476592,Chr17,17.4009,17.476592,17.4009,0.075692,True,cis,False,True,True,cis,False,0.0327978580990629,0.0838537020517395,0.2408280460527808,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.63312184211123
12953.0,UNCHAR_LOC108352885,LOC108352885,uncharacterized LOC108352885,Chr15: 9.951774,6.013,42.5,Chr15: 10.208703,-0.562,Chr15,9.951774,Chr15,10.208703,9.951774,10.208703,0.2569289999999995,True,cis,False,True,True,cis,False,0.1506024096385542,0.1085340469818614,0.2906977598171455,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.62791039268582
15318.0,UNCHAR_LOC120096289,LOC120096289,uncharacterized LOC120096289,Chr13: 68.293427,1.929,31.4,Chr13: 67.852024,-0.811,Chr13,68.293427,Chr13,67.852024,68.293427,67.852024,0.441402999999994,True,cis,False,True,True,cis,False,0.0763052208835341,0.1825750817722272,0.2906081059295164,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.62432423718066
,,LOC103692969,,,,,,,,,,,,,,,,,,,,,,,,,,,11565.0,UNCHAR_LOC103692969,uncharacterized LOC103692969,Chr7: 127.913953,2.584,23.4,Chr7: 127.957104,0.81,Chr7,127.913953,Chr7,127.957104,127.913953,127.957104,0.0431509999999946,True,cis,False,True,True,cis,False,0.0218508997429305,0.0941043083900226,0.2405843228465336,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,19.623372913861346
,,Thbs1,,,,,,,,,,,,,,,,,,,,,,,,,,,30418.0,ENSRNOG00000045829,thrombospondin 1,Chr3: 105.056292,6.147,29.7,Chr3: 106.311986,-0.971,Chr3,105.056292,Chr3,106.311986,105.056292,106.311986,1.2556940000000054,True,cis,False,False,False,cis,False,0.0623393316195372,0.1245275888133031,0.3654034221514941,Tier_2_Validate,Liver,distal_cis,right_only,False,True,False,False,False,,tissue_specific,,,19.616136886059763
6772.0,ENSRNOG00000023299,Hfm1,helicase for meiosis 1,Chr14: 2.857250,2.99,26.2,Chr14: 6.432063,-0.684,Chr14,2.85725,Chr14,6.432063,2.85725,6.432063,3.574813,True,cis,False,False,False,cis,False,0.0414993306559571,0.1448111804936069,0.3652086789023474,Tier_2_Validate,Adipose,distal_cis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.608347156093895
11635.0,UNCHAR_LOC103693477,LOC103693477,uncharacterized LOC103693477,Chr10: 100.321684,0.56,23.2,Chr10: 100.351953,0.51,Chr10,100.321684,Chr10,100.351953,100.321684,100.351953,0.0302689999999898,True,cis,False,True,True,cis,False,0.0214190093708165,0.0930716622063633,0.2400717350520129,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.602869402080515
,,Actn3,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,ENSRNOG00000019745,actinin alpha 3,Chr1: 202.175011,1.013,33.1,Chr1: 204.059623,0.848,Chr1,202.175011,Chr1,204.059623,202.175011,204.059623,1.884611999999976,True,cis,False,False,False,cis,False,0.0841902313624678,0.1012849584278155,0.3649163164265991,Tier_2_Validate,Liver,distal_cis,right_only,False,True,False,False,False,,tissue_specific,,,19.596652657063963
11628.0,ENSRNOG00000091242,LOC103693415,uncharacterized LOC103693415,Chr10: 74.867604,4.611,23.1,Chr10: 74.961416,0.508,Chr10,74.867604,Chr10,74.961416,74.867604,74.961416,0.0938119999999997,True,cis,False,True,True,cis,False,0.0207496653279785,0.0924769550996134,0.2396293171496572,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.585172685986286
,,LOC103692512,,,,,,,,,,,,,,,,,,,,,,,,,,,11510.0,UNCHAR_LOC103692512,uncharacterized LOC103692512,Chr5: 159.888453,4.894,42.0,Chr5: 159.179026,-0.917,Chr5,159.888453,Chr5,159.179026,159.888453,159.179026,0.7094270000000051,True,cis,False,True,True,cis,False,0.1413881748071979,0.11432350718065,0.2894990886957468,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,19.579963547829873
,,LOC120100663,,,,,,,,,,,,,,,,,,,,,,,,,,,18221.0,UNCHAR_LOC120100663,uncharacterized LOC120100663,Chr2: 22.057536,8.126,30.1,Chr2: 22.703777,-1.314,Chr2,22.057536,Chr2,22.703777,22.057536,22.703777,0.6462409999999998,True,cis,False,True,True,cis,False,0.0649100257069408,0.1893424036281179,0.2889883502672706,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,19.559534010690825
,,LOC120103561,,,,,,,,,,,,,,,,,,,,,,,,,,,20133.0,UNCHAR_LOC120103561,uncharacterized LOC120103561,Chr6: 98.790230,1.397,36.0,Chr6: 97.992218,1.111,Chr6,98.79023,Chr6,97.992218,98.79023,97.992218,0.7980119999999999,True,cis,False,True,True,cis,False,0.1028277634961439,0.1509826152683295,0.2888336325675658,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,19.55334530270263
16643.0,UNCHAR_LOC120098180,LOC120098180,uncharacterized LOC120098180,Chr18: 58.352724,0.803,22.3,Chr18: 58.367798,-0.512,Chr18,58.352724,Chr18,58.367798,58.352724,58.367798,0.0150739999999984,True,cis,False,True,True,cis,False,0.0153949129852744,0.0936663693131133,0.2381714488044357,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.52685795217743
,,Syt2,,,,,,,,,,,,,,,,,,,,,,,,,,,29962.0,ENSRNOG00000004756,synaptotagmin 2,Chr13: 46.088045,1.866,31.7,Chr13: 47.428898,-0.863,Chr13,46.088045,Chr13,47.428898,46.088045,47.428898,1.3408529999999956,True,cis,False,False,False,cis,False,0.0751928020565552,0.1041194255479969,0.3627592796615932,Tier_2_Validate,Liver,distal_cis,right_only,False,True,False,False,False,,tissue_specific,,,19.51037118646373
,,LOC103691947,,,,,,,,,,,,,,,,,,,,,,,,,,,11427.0,UNCHAR_LOC103691947,uncharacterized LOC103691947,Chr3: 149.001315,3.461,24.7,Chr3: 149.009277,-0.719,Chr3,149.001315,Chr3,149.009277,149.001315,149.009277,0.007961999999992,True,cis,False,True,True,cis,False,0.0302056555269922,0.0769085411942554,0.2374899688524367,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,19.49959875409747
,,Slc49a3,,,,,,,,,,,,,,,,,,,,,,,,,,,28801.0,ENSRNOG00000023937,solute carrier family 49 member 3,Chr14: 1.305090,3.676,29.8,Chr14: 0.011848,-0.923,Chr14,1.30509,Chr14,0.011848,1.30509,0.011848,1.293242,True,cis,False,False,False,cis,False,0.0629820051413881,0.1154572940287226,0.3624537547095388,Tier_2_Validate,Liver,distal_cis,right_only,False,True,False,False,False,,tissue_specific,,,19.49815018838155
,,LOC120103010,,,,,,,,,,,,,,,,,,,,,,,,,,,19771.0,UNCHAR_LOC120103010,uncharacterized LOC120103010,Chr5: 148.365130,5.8,30.1,Chr5: 148.448833,0.526,Chr5,148.36513,Chr5,148.448833,148.36513,148.448833,0.083703000000014,True,cis,False,True,True,cis,False,0.0649100257069408,0.0404383975812547,0.2368719481508684,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,19.474877926034736
14322.0,ENSRNOG00000057331,LOC120094884,U1 spliceosomal RNA,Chr9: 1.931715,2.12,45.3,Chr6: 72.936638,1.178,Chr9,1.931715,Chr6,72.936638,1.931715,72.936638,inf,False,trans,False,False,True,trans_moderate,True,0.1693440428380187,0.2917038358608385,0.3613667575446,Tier_3_FlaggedInspect,Adipose,trans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.454670301784
17316.0,UNCHAR_LOC120099121,LOC120099121,uncharacterized LOC120099121,Chr1: 47.741899,1.564,24.2,Chr1: 47.638592,-0.932,Chr1,47.741899,Chr1,47.638592,47.741899,47.638592,0.1033069999999938,True,cis,False,True,True,cis,False,0.0281124497991967,0.2185548617305977,0.2863335590354281,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.453342361417125
10277.0,ENSRNOG00000090849,LOC102552389,uncharacterized LOC102552389,Chr15: 51.149509,3.926,38.0,Chr15: 50.896269,0.615,Chr15,51.149509,Chr15,50.896269,51.149509,50.896269,0.2532400000000052,True,cis,False,True,True,cis,False,0.1204819277108433,0.1242937853107344,0.2856714995575522,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.42685998230209
18919.0,UNCHAR_LOC120101738,LOC120101738,uncharacterized LOC120101738,Chr3: 138.491425,1.174,33.3,Chr3: 138.348233,0.711,Chr3,138.491425,Chr3,138.348233,138.491425,138.348233,0.1431919999999991,True,cis,False,True,True,cis,False,0.0890227576974564,0.1528397264347309,0.2846518694462656,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.386074777850624
26772.0,ENSRNOG00000042232,RGD1559600,RGD1559600,Chr1: 173.988757,4.527,25.0,Chr1: 172.059761,-0.656,Chr1,173.988757,Chr1,172.059761,173.988757,172.059761,1.928995999999984,True,cis,False,False,False,cis,False,0.0334672021419009,0.1364852809991079,0.3594833690993531,Tier_2_Validate,Adipose,distal_cis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.37933476397412
31102.0,ENSRNOG00000013578,Trem2,triggering receptor expressed on myeloid cells 2,Chr9: 12.654189,7.526,25.1,Chr9: 13.818325,-0.653,Chr9,12.654189,Chr9,13.818325,12.654189,13.818325,1.1641359999999992,True,cis,False,False,False,cis,False,0.0341365461847389,0.135593220338983,0.3594054182833027,Tier_2_Validate,Adipose,distal_cis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.376216731332107
,,LOC120094216,,,,,,,,,,,,,,,,,,,,,,,,,,,13847.0,UNCHAR_LOC120094216,uncharacterized LOC120094216,Chr8: 84.870784,2.376,35.3,Chr8: 84.736853,-1.065,Chr8,84.870784,Chr8,84.736853,84.870784,84.736853,0.133931000000004,True,cis,False,True,True,cis,False,0.0983290488431876,0.1422902494331065,0.284216754396703,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,19.36867017586812
10095.0,UNCHAR_LOC102551556,LOC102551556,uncharacterized LOC102551556,Chr12: 5.656672,1.628,20.1,Chr12: 5.581347,0.523,Chr12,5.656672,Chr12,5.581347,5.656672,5.581347,0.0753250000000003,True,cis,False,True,True,cis,False,0.000669344042838,0.0969372584002378,0.2341623108550765,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.36649243420306
12991.0,UNCHAR_LOC108352981,LOC108352981,uncharacterized LOC108352981,Chr15: 97.809582,1.529,20.4,Chr15: 97.807893,-0.516,Chr15,97.809582,Chr15,97.807893,97.809582,97.807893,0.0016889999999989,True,cis,False,True,True,cis,False,0.002677376171352,0.0948557835266131,0.2341366058942878,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.365464235771512
9642.0,UNCHAR_LOC102549543,LOC102549543,uncharacterized LOC102549543,Chr2: 233.826618,1.725,24.9,Chr2: 234.104746,0.895,Chr2,233.826618,Chr2,234.104746,233.826618,234.104746,0.2781280000000095,True,cis,False,True,True,cis,False,0.0327978580990629,0.207552780255724,0.2841227234241754,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.364908936967016
12772.0,UNCHAR_LOC108352312,LOC108352312,uncharacterized LOC108352312,Chr11: 34.018286,4.631,36.7,Chr11: 33.611309,0.622,Chr11,34.018286,Chr11,33.611309,34.018286,33.611309,0.4069770000000048,True,cis,False,True,True,cis,False,0.1117804551539491,0.1263752601843592,0.2833545003684079,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.33418001473632
,,LOC102553657,,,,,,,,,,,,,,,,,,,,,,,,,,,10530.0,ENSRNOG00000079739,uncharacterized LOC102553657,Chr1: 254.040656,3.25,20.7,Chr1: 254.116818,-0.787,Chr1,254.040656,Chr1,254.116818,254.040656,254.116818,0.0761619999999823,True,cis,False,True,True,cis,False,0.0044987146529562,0.0897581254724112,0.2329898940438786,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,19.319595761755146
11959.0,UNCHAR_LOC108348835,LOC108348835,uncharacterized LOC108348835,Chr18: 76.254355,5.104,36.2,Chr18: 77.007959,0.612,Chr18,76.254355,Chr18,77.007959,76.254355,77.007959,0.7536039999999957,True,cis,False,True,True,cis,False,0.108433734939759,0.1234017246506095,0.281142410856629,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.24569643426516
,,Ptprn2,,,,,,,,,,,,,,,,,,,,,,,,,,,26189.0,ENSRNOG00000005003,"protein tyrosine phosphatase, receptor type N2",Chr6: 137.439571,2.849,28.0,Chr6: 134.141777,-0.887,Chr6,137.439571,Chr6,134.141777,137.439571,134.141777,3.2977940000000103,True,cis,False,False,False,cis,False,0.0514138817480719,0.1086545729402872,0.3560239591409257,Tier_2_Validate,Liver,distal_cis,right_only,False,True,False,False,False,,tissue_specific,,,19.240958365637027
27551.0,UNCHAR_Rpl12-ps2,Rpl12-ps2,"ribosomal protein L12, pseudogene 2",Chr2: 141.785084,5.048,88.4,Chr3: 16.490648,1.115,Chr2,141.785084,Chr3,16.490648,141.785084,16.490648,inf,False,trans,True,False,False,MEGA_EFFECT;PSEUDOGENE_TRANS,True,0.4578313253012048,0.2729705619982158,0.3557806605547972,Tier_3_FlaggedInspect,Adipose,trans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.231226422191888
,,LOC120093196,,,,,,,,,,,,,,,,,,,,,,,,,,,13149.0,UNCHAR_LOC120093196,uncharacterized LOC120093196,Chr6: 10.846117,2.687,21.2,Chr6: 10.913570,-0.736,Chr6,10.846117,Chr6,10.91357,10.846117,10.91357,0.0674530000000004,True,cis,False,True,True,cis,False,0.0077120822622107,0.0801209372637944,0.2307415568341018,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,19.22966227336407
11893.0,UNCHAR_LOC108348536,LOC108348536,uncharacterized LOC108348536,Chr17: 20.255148,4.128,32.7,Chr17: 20.134771,-0.685,Chr17,20.255148,Chr17,20.134771,20.255148,20.134771,0.1203769999999977,True,cis,False,True,True,cis,False,0.0850066934404284,0.1451085340469818,0.2805403296205936,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.221613184823745
20886.0,UNCHAR_Ly49si2,Ly49si2,immunoreceptor Ly49si2,Chr4: 163.845960,8.919,29.3,Chr4: 165.066174,0.521,Chr4,163.84596,Chr4,165.066174,163.84596,165.066174,1.2202139999999986,True,cis,False,False,False,cis,False,0.0622489959839357,0.0963425512934879,0.3555070415470983,Tier_2_Validate,Adipose,distal_cis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.22028166188393
,,LOC120100841,,,,,,,,,,,,,,,,,,,,,,,,,,,18365.0,ENSRNOG00000063309,guanine nucleotide exchange factor MSS4-like,Chr2: 153.400399,4.169,28.7,Chr2: 154.418888,-0.851,Chr2,153.400399,Chr2,154.418888,153.400399,154.418888,1.0184890000000166,True,cis,False,False,True,cis,False,0.0559125964010282,0.1018518518518518,0.3552175568885081,Tier_2_Validate,Liver,distal_cis,right_only,False,True,False,False,False,,tissue_specific,,,19.208702275540325
10348.0,UNCHAR_LOC102552725,LOC102552725,uncharacterized LOC102552725,Chr11: 25.048702,9.11,45.3,Chr11: 25.911036,0.398,Chr11,25.048702,Chr11,25.911036,25.048702,25.911036,0.8623340000000006,True,cis,False,True,True,cis,False,0.1693440428380187,0.0597680642283675,0.2801892374732352,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.20756949892941
12862.0,UNCHAR_LOC108352578,LOC108352578,uncharacterized LOC108352578,Chr13: 87.408928,6.018,36.0,Chr13: 87.830037,0.6,Chr13,87.408928,Chr13,87.830037,87.408928,87.830037,0.4211090000000013,True,cis,False,True,True,cis,False,0.107095046854083,0.11983348201011,0.2794249851024675,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.1769994040987
16649.0,UNCHAR_LOC120098188,LOC120098188,uncharacterized LOC120098188,Chr18: 70.086768,1.946,30.7,Chr18: 70.329282,0.716,Chr18,70.086768,Chr18,70.329282,70.086768,70.329282,0.2425139999999999,True,cis,False,True,True,cis,False,0.071619812583668,0.1543264942016056,0.2790812073748457,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.163248294993828
26807.0,UNCHAR_RGD1560124,RGD1560124,uncharacterized RGD1560124,ChrX: 117.621325,2.568,70.3,Chr20: 6.323102,-1.505,ChrX,117.621325,Chr20,6.323102,117.621325,6.323102,inf,False,trans,False,True,False,trans_moderate,True,0.3366800535475234,0.3889384478144513,0.3539664754766911,Tier_3_FlaggedInspect,Adipose,trans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.158659019067642
16384.0,UNCHAR_LOC120097800,LOC120097800,thymosin beta-10-like,Chr17: 14.135653,6.495,59.4,Chr4: 105.344429,-0.789,Chr17,14.135653,Chr4,105.344429,14.135653,105.344429,inf,False,trans,False,False,True,trans_moderate,True,0.2637215528781794,0.176033303597978,0.353914199766655,Tier_3_FlaggedInspect,Adipose,trans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.1565679906662
,,LOC102553540,,,,,,,,,,,,,,,,,,,,,,,,,,,10508.0,UNCHAR_LOC102553540,uncharacterized LOC102553540,Chr16: 56.801484,0.989,22.9,Chr16: 56.800466,-0.65,Chr16,56.801484,Chr16,56.800466,56.801484,56.800466,0.0010180000000019,True,cis,False,True,True,cis,False,0.018637532133676,0.063869992441421,0.228877633601284,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,19.15510534405136
10001.0,UNCHAR_LOC102551127,LOC102551127,uncharacterized LOC102551127,Chr8: 61.525399,6.274,20.0,Chr8: 61.531758,-0.474,Chr8,61.525399,Chr8,61.531758,61.525399,61.531758,0.0063590000000033,True,cis,False,True,True,cis,False,0.0,0.0823669342848646,0.2288284269997026,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.153137079988106
,,Wdr90,,,,,,,,,,,,,,,,,,,,,,,,,,,32894.0,ENSRNOG00000020006,WD repeat domain 90,Chr10: 14.881284,5.818,22.6,Chr10: 11.228289,-1.035,Chr10,14.881284,Chr10,11.228289,14.881284,11.228289,3.6529950000000007,True,cis,False,False,False,cis,False,0.0167095115681234,0.1366213151927437,0.3536657893663034,Tier_2_Validate,Liver,distal_cis,right_only,False,True,False,False,False,,tissue_specific,,,19.146631574652133
12892.0,ENSRNOG00000057919,LOC108352704,uncharacterized LOC108352704,Chr14: 7.347218,3.702,30.1,Chr14: 7.500727,-0.723,Chr14,7.347218,Chr14,7.500727,7.347218,7.500727,0.1535090000000005,True,cis,False,True,True,cis,False,0.0676037483266399,0.1564079690752304,0.2784041010906546,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.136164043626184
14431.0,UNCHAR_LOC120095044,LOC120095044,uncharacterized LOC120095044,Chr10: 12.899069,3.112,30.6,Chr10: 13.043610,0.709,Chr10,12.899069,Chr10,13.04361,12.899069,13.04361,0.1445409999999984,True,cis,False,True,True,cis,False,0.07095046854083,0.1522450193279809,0.2781184207540839,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.124736830163357
20191.0,UNCHAR_LOC120103631,LOC120103631,uncharacterized LOC120103631,Chr6: 131.313677,0.784,32.9,Chr6: 131.511713,-0.656,Chr6,131.313677,Chr6,131.511713,131.313677,131.511713,0.1980359999999734,True,cis,False,True,True,cis,False,0.0863453815261044,0.1364852809991079,0.2779907318838243,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.11962927535297
3518.0,ENSRNOG00000028319,Cryz,crystallin zeta,Chr2: 243.552043,6.215,33.9,Chr2: 242.456126,-0.387,Chr2,243.552043,Chr2,242.456126,243.552043,242.456126,1.0959169999999858,True,cis,False,False,False,cis,False,0.0930388219544846,0.0564971751412429,0.3523375989835046,Tier_2_Validate,Adipose,distal_cis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.093503959340183
,,LOC120099949,,,,,,,,,,,,,,,,,,,,,,,,,,,17781.0,UNCHAR_LOC120099949,uncharacterized LOC120099949,Chr1: 191.161741,7.833,26.8,Chr1: 191.798296,-1.249,Chr1,191.161741,Chr1,191.798296,191.161741,191.798296,0.6365549999999871,True,cis,False,True,True,cis,False,0.0437017994858611,0.1770597127739985,0.2772665292909508,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,19.090661171638033
,,LOC100912066,,,,,,,,,,,,,,,,,,,,,,,,,,,8869.0,UNCHAR_LOC100912066,uncharacterized LOC100912066,Chr6: 22.373315,1.851,20.3,Chr6: 22.381910,0.708,Chr6,22.373315,Chr6,22.38191,22.373315,22.38191,0.0085949999999996,True,cis,False,True,True,cis,False,0.0019280205655527,0.0748299319727891,0.2268652833884196,Tier_2_Validate,Liver,promoter,right_only,False,True,False,False,False,,tissue_specific,,,19.074611335536783
27577.0,ENSRNOG00000086232,Rpl30,ribosomal protein L30,Chr7: 65.651400,10.446,30.3,Chr7: 67.388255,-0.461,Chr7,65.6514,Chr7,67.388255,65.6514,67.388255,1.7368550000000056,True,cis,False,False,False,cis,False,0.0689424364123159,0.0785013380909901,0.3516053210761571,Tier_2_Validate,Adipose,distal_cis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.064212843046285
32625.0,ENSRNOG00000080833,Vom1r68,vomeronasal 1 receptor 68,Chr4: 86.380566,0.282,27.4,Chr4: 84.549955,0.526,Chr4,86.380566,Chr4,84.549955,86.380566,84.549955,1.8306110000000049,True,cis,False,False,False,cis,False,0.0495314591700133,0.0978293190603627,0.3515762723806316,Tier_2_Validate,Adipose,distal_cis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.063050895225263
5433.0,UNCHAR_Fdxacb1,Fdxacb1,uncharacterized Fdxacb1,Chr8: 51.111830,6.645,27.8,Chr8: 51.101184,0.276,Chr8,51.11183,Chr8,51.101184,51.11183,51.101184,0.0106459999999941,True,cis,False,True,False,cis,False,0.0522088353413654,0.023490930716622,0.2264949181202956,Tier_2_Validate,Adipose,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.059796724811825
11167.0,UNCHAR_LOC103690066,LOC103690066,uncharacterized LOC103690066,Chr6: 101.227471,3.688,37.9,Chr6: 100.909467,-0.528,Chr6,101.227471,Chr6,100.909467,101.227471,100.909467,0.3180039999999877,True,cis,False,True,True,cis,False,0.1198125836680053,0.0984240261671127,0.2763828134422913,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.055312537691652
27405.0,ENSRNOG00000056116,Rnu1-39,"RNA, U1 small nuclear 39",Chr3: 136.257920,1.758,47.1,Chr6: 72.936638,1.038,Chr3,136.25792,Chr6,72.936638,136.25792,72.936638,inf,False,trans,False,False,False,trans_moderate,True,0.1813922356091031,0.2500743383883437,0.3510133008991064,Tier_3_FlaggedInspect,Adipose,trans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.040532035964254
9639.0,UNCHAR_LOC102549526,LOC102549526,uncharacterized LOC102549526,Chr4: 104.672362,6.775,38.7,Chr4: 104.785882,0.506,Chr4,104.672362,Chr4,104.785882,104.672362,104.785882,0.113519999999994,True,cis,False,True,True,cis,False,0.1251673360107095,0.0918822479928635,0.2759673544012505,Tier_2_Validate,Adipose,proximal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,True,False,False,False,False,,tissue_specific,,,19.03869417605002
,,LOC304725,,,,,,,,,,,,,,,,,,,,,,,,,,,20236.0,UNCHAR_LOC304725,uncharacterized LOC304725,Chr13: 12.864306,1.419,34.5,Chr13: 12.697811,0.956,Chr13,12.864306,Chr13,12.697811,12.864306,12.697811,0.1664949999999994,True,cis,False,True,True,cis,False,0.0931876606683804,0.1216931216931216,0.2752082738265258,Tier_2_Validate,Liver,proximal,right_only,False,True,False,False,False,,tissue_specific,,,19.008330953061034
