Index,Record,Symbol,Description,Location,Mean,Peak -logP,Peak Location,Effect Size,Gene_Chr,Gene_Pos_Str,Peak_Chr,Peak_Pos_Str,Gene_Pos,Peak_Pos,Distance_Mb,is_cis,cis_trans,is_pseudogene,is_uncharacterized,is_loc,trans_flag,flag_artifact,norm_logp,norm_es,biol_score,tier,tissue
31122,UNCHAR_Trim15,Trim15,"tripartite motif-containing 15, pseudogene 1",Chr20: 1.700904,5.513,24.9,Chr20: 2.050222,-0.294,Chr20, 1.700904,Chr20, 2.050222,1.700904,2.050222,0.34931800000000024,True,cis,True,False,False,cis,False,0.03279785809906291,0.028843294677371387,0.221574403471752,Tier_2_Validate,Adipose
10700,UNCHAR_LOC102554492,LOC102554492,uncharacterized LOC102554492,Chr17: 18.734681,5.649,24.8,Chr17: 18.890124,0.411,Chr17, 18.734681,Chr17, 18.890124,18.734681,18.890124,0.15544300000000177,True,cis,False,True,True,cis,False,0.032128514056224904,0.06363366042224204,0.23351676106746344,Tier_2_Validate,Adipose
22312,ENSRNOG00000042445,Myo15b,myosin XVB,Chr10: 101.088733,3.869,24.8,Chr10: 100.958385,0.603,Chr10, 101.088733,Chr10, 100.958385,101.088733,100.958385,0.1303479999999979,True,cis,False,False,False,cis,False,0.032128514056224904,0.1207255426702349,0.35349891985426096,Tier_2_Validate,Adipose
8183,ENSRNOG00000017237,Lama1,laminin subunit alpha 1,Chr9: 107.692769,1.29,24.7,Chr9: 107.705085,0.635,Chr9, 107.692769,Chr9, 107.705085,107.692769,107.705085,0.01231599999999844,True,cis,False,False,False,cis,False,0.031459170013386877,0.1302408563782337,0.3565950092370672,Tier_2_Validate,Adipose
10381,UNCHAR_LOC102552854,LOC102552854,uncharacterized LOC102552854,Chr14: 31.255150,2.694,24.7,Chr14: 31.142847,-0.507,Chr14, 31.255150,Chr14, 31.142847,31.25515,31.142847,0.11230300000000071,True,cis,False,True,True,cis,False,0.031459170013386877,0.09217960154623847,0.2432735700458689,Tier_2_Validate,Adipose
25232,ENSRNOG00000058422,Pirb,paired Ig-like receptor B,Chr1: 65.499194,9.152,24.7,Chr1: 65.713205,-0.344,Chr1, 65.499194,Chr1, 65.713205,65.499194,65.713205,0.21401099999999929,True,cis,False,False,False,cis,False,0.031459170013386877,0.04371097234611952,0.32630954982582727,Tier_2_Validate,Adipose
28857,ENSRNOG00000010938,Slc7a10,solute carrier family 7 member 10,Chr1: 87.829083,9.653,24.7,Chr1: 87.967736,-0.553,Chr1, 87.829083,Chr1, 87.967736,87.829083,87.967736,0.13865300000000502,True,cis,False,False,False,cis,False,0.031459170013386877,0.10585786500148678,0.3480609622552058,Tier_2_Validate,Adipose
7145,ENSRNOG00000019519,Idnk,"Idnk, gluconokinase",Chr17: 6.490779,5.884,24.6,Chr17: 5.904105,-0.302,Chr17, 6.490779,Chr17, 5.904105,6.490779,5.904105,0.5866739999999995,True,cis,False,False,False,cis,False,0.03078982597054887,0.031222123104371093,0.321704182176222,Tier_2_Validate,Adipose
17097,ENSRNOG00000079330,LOC120098823,uncharacterized LOC120098823,Chr20: 43.333974,1.802,24.6,Chr20: 42.941156,-0.659,Chr20, 43.333974,Chr20, 42.941156,43.333974,42.941156,0.39281799999999834,True,cis,False,True,True,cis,False,0.03078982597054887,0.13737734165923282,0.2588585086704236,Tier_2_Validate,Adipose
11612,UNCHAR_LOC103693272,LOC103693272,uncharacterized LOC103693272,Chr10: 6.726490,4.631,24.5,Chr10: 6.423694,0.478,Chr10, 6.726490,Chr10, 6.423694,6.72649,6.423694,0.30279599999999984,True,cis,False,True,True,cis,False,0.030120481927710843,0.08355634849836455,0.2397868906491264,Tier_2_Validate,Adipose
22688,ENSRNOG00000016653,Ngef,neuronal guanine nucleotide exchange factor,Chr9: 88.244453,5.627,24.5,Chr9: 86.985968,0.49,Chr9, 88.244453,Chr9, 86.985968,88.244453,86.985968,1.2584849999999932,True,cis,False,False,False,cis,False,0.030120481927710843,0.0871245911388641,0.3410357755733012,Tier_2_Validate,Adipose
28276,ENSRNOG00000001699,Setd4,SET domain containing 4,Chr11: 32.859161,7.963,24.5,Chr11: 33.611309,-0.268,Chr11, 32.859161,Chr11, 33.611309,32.859161,33.611309,0.7521479999999983,True,cis,False,False,False,cis,False,0.030120481927710843,0.021112102289622365,0.3179314044760666,Tier_2_Validate,Adipose
786,ENSRNOG00000046181,Anks4b,ankyrin repeat and sterile alpha motif domain containing 4B,Chr1: 174.534194,2.58,24.4,Chr1: 174.788504,0.592,Chr1, 174.534194,Chr1, 174.788504,174.534194,174.788504,0.2543099999999754,True,cis,False,False,False,cis,False,0.029451137884872813,0.1174546535831103,0.35141702701379407,Tier_2_Validate,Adipose
9412,UNCHAR_LOC102548458,LOC102548458,uncharacterized LOC102548458,Chr15: 16.527902,0.744,24.4,Chr15: 16.121154,0.64,Chr15, 16.527902,Chr15, 16.121154,16.527902,16.121154,0.40674800000000033,True,cis,False,True,True,cis,False,0.029451137884872813,0.13172762414510852,0.2564125667104935,Tier_2_Validate,Adipose
15739,UNCHAR_LOC120096890,LOC120096890,uncharacterized LOC120096890,Chr1: 80.301946,1.259,24.4,Chr1: 80.246758,-0.657,Chr1, 80.301946,Chr1, 80.246758,80.301946,80.246758,0.055188000000001125,True,cis,False,True,True,cis,False,0.029451137884872813,0.1367826345524829,0.25818182035307446,Tier_2_Validate,Adipose
16106,UNCHAR_LOC120097392,LOC120097392,uncharacterized LOC120097392,Chr16: 0.949193,4.581,24.4,Chr16: 1.089479,0.39,Chr16, 0.949193,Chr16, 1.089479,0.949193,1.089479,0.14028600000000013,True,cis,False,True,True,cis,False,0.029451137884872813,0.05738923580136783,0.23039413079018423,Tier_2_Validate,Adipose
449,ENSRNOG00000002889,Afp,alpha-fetoprotein,Chr14: 17.591475,5.47,24.3,Chr14: 16.290690,-0.934,Chr14, 17.591475,Chr14, 16.290690,17.591475,16.29069,1.3007849999999976,True,cis,False,False,False,cis,False,0.02878179384203481,0.21914956883734762,0.38677597693778387,Tier_2_Validate,Adipose
9222,UNCHAR_LOC102547647,LOC102547647,uncharacterized LOC102547647,Chr2: 112.308363,1.468,24.3,Chr2: 112.752818,0.677,Chr2, 112.308363,Chr2, 112.752818,112.308363,112.752818,0.44445500000000493,True,cis,False,True,True,cis,False,0.02878179384203481,0.14272970561998216,0.260029024811706,Tier_2_Validate,Adipose
3243,ENSRNOG00000043150_2,Col20a1,collagen type XX alpha 1 chain,Chr3: 168.102474,7.515,24.2,Chr3: 168.114441,-0.442,Chr3, 168.102474,Chr3, 168.114441,168.102474,168.114441,0.011966999999998507,True,cis,False,False,False,cis,False,0.028112449799196783,0.0728516205768659,0.33533742463162197,Tier_2_Validate,Adipose
7122,ENSRNOG00000008628,Ica1,islet cell autoantigen 1,Chr4: 36.804704,7.786,24.2,Chr4: 37.169841,0.331,Chr4, 36.804704,Chr4, 37.169841,36.804704,37.169841,0.36513699999999716,True,cis,False,False,False,cis,False,0.028112449799196783,0.039845376152245024,0.3237852390830046,Tier_2_Validate,Adipose
16903,UNCHAR_LOC120098550,LOC120098550,uncharacterized LOC120098550,Chr19: 9.153157,1.123,24.2,Chr19: 9.212323,0.618,Chr19, 9.153157,Chr19, 9.212323,9.153157,9.212323,0.059165999999999386,True,cis,False,True,True,cis,False,0.028112449799196783,0.12518584597085936,0.2536544035195196,Tier_2_Validate,Adipose
17316,UNCHAR_LOC120099121,LOC120099121,uncharacterized LOC120099121,Chr1: 47.741899,1.564,24.2,Chr1: 47.638592,-0.932,Chr1, 47.741899,Chr1, 47.638592,47.741899,47.638592,0.10330699999999382,True,cis,False,True,True,cis,False,0.028112449799196783,0.2185548617305977,0.2863335590354281,Tier_2_Validate,Adipose
30958,ENSRNOG00000002828,Tob1,transducer of ErbB-2.1,Chr10: 79.163092,8.498,24.2,Chr10: 79.677697,-0.32,Chr10, 79.163092,Chr10, 79.677697,79.163092,79.677697,0.5146049999999889,True,cis,False,False,False,cis,False,0.028112449799196783,0.036574487065120426,0.322640427902511,Tier_2_Validate,Adipose
32307,ENSRNOG00000058057,Uggt2,UDP-glucose glycoprotein glucosyltransferase 2,Chr15: 96.239357,8.033,24.2,Chr15: 96.098863,0.291,Chr15, 96.239357,Chr15, 96.098863,96.239357,96.098863,0.1404940000000039,True,cis,False,False,False,cis,False,0.028112449799196783,0.027951234017246498,0.3196222893357552,Tier_2_Validate,Adipose
10350,ENSRNOG00000064179,LOC102552731,RIKEN cDNA 1700028J19 gene like,Chr1: 94.730837,1.133,24.1,Chr1: 93.830128,0.635,Chr1, 94.730837,Chr1, 93.830128,94.730837,93.830128,0.900708999999992,True,cis,False,False,True,cis,False,0.027443105756358777,0.1302408563782337,0.3551893867471073,Tier_2_Validate,Adipose
21006,ENSRNOG00000019885,Magi3,"membrane associated guanylate kinase, WW and PDZ domain containing 3",Chr2: 191.717047,9.631,24.1,Chr2: 192.173900,0.197,Chr2, 191.717047,Chr2, 192.173900,191.717047,192.1739,0.4568529999999953,True,cis,False,False,False,cis,False,0.027443105756358777,0.0,0.30960508701472556,Tier_2_Validate,Adipose
27778,ENSRNOG00000075316,RT1-M1-4,"RT1 class I, locus M1, gene 4",Chr20: 1.893584,0.349,24.0,Chr20: 2.050222,-0.424,Chr20, 1.893584,Chr20, 2.050222,1.893584,2.050222,0.15663800000000028,True,cis,False,False,False,cis,False,0.02677376171352075,0.06749925661611655,0.33299555641537304,Tier_2_Validate,Adipose
29323,ENSRNOG00000022084,Sox14,SRY-box transcription factor 14,Chr8: 100.423917,1.41,24.0,Chr8: 102.011135,0.847,Chr8, 100.423917,Chr8, 102.011135,100.423917,102.011135,1.587217999999993,True,cis,False,False,False,cis,False,0.02677376171352075,0.19327980969372582,0.37701874999253626,Tier_2_Validate,Adipose
6656,ENSRNOG00000039284,Haus4,"HAUS augmin-like complex, subunit 4",Chr15: 28.006146,5.808,23.9,Chr15: 27.854824,0.307,Chr15, 28.006146,Chr15, 27.854824,28.006146,27.854824,0.1513220000000004,True,cis,False,False,False,cis,False,0.02610441767068272,0.032708890871245906,0.32058465798967506,Tier_2_Validate,Adipose
10461,UNCHAR_LOC102553326,LOC102553326,uncharacterized LOC102553326,Chr5: 70.840702,1.544,23.9,Chr5: 70.868633,0.595,Chr5, 70.840702,Chr5, 70.868633,70.840702,70.868633,0.027931000000009476,True,cis,False,True,True,cis,False,0.02610441767068272,0.1183467142432352,0.2505578961698713,Tier_2_Validate,Adipose
26650,ENSRNOG00000001001,Retn,resistin,Chr12: 1.710880,11.142,23.9,Chr12: 0.093589,-0.439,Chr12, 1.710880,Chr12, 0.093589,1.71088,0.093589,1.617291,True,cis,False,False,False,cis,False,0.02610441767068272,0.07195955991674101,0.33432239215559834,Tier_2_Validate,Adipose
30350,ENSRNOG00000059702,Tex9,testis expressed 9,Chr8: 73.213890,7.489,23.9,Chr8: 71.348029,-0.282,Chr8, 73.213890,Chr8, 71.348029,73.21389,71.348029,1.8658610000000095,True,cis,False,False,False,cis,False,0.02610441767068272,0.02527505203687183,0.3179828143976441,Tier_2_Validate,Adipose
92,ENSRNOG00000064381_2,Abcg3l4,"ATP-binding cassette, subfamily G (WHITE), member 3-like 4",Chr14: 4.590222,8.921,23.8,Chr14: 5.131747,-0.277,Chr14, 4.590222,Chr14, 5.131747,4.590222,5.131747,0.541525,True,cis,False,False,False,cis,False,0.025435073627844716,0.02378828426999703,0.3172281752642446,Tier_2_Validate,Adipose
11585,UNCHAR_LOC103693092,LOC103693092,uncharacterized LOC103693092,Chr8: 51.602797,6.382,23.8,Chr8: 51.101184,0.33,Chr8, 51.602797,Chr8, 51.101184,51.602797,51.101184,0.501612999999999,True,cis,False,True,True,cis,False,0.025435073627844716,0.03954802259887006,0.22274408367935017,Tier_2_Validate,Adipose
13517,UNCHAR_LOC120093718,LOC120093718,uncharacterized LOC120093718,Chr7: 127.681794,1.177,23.8,Chr7: 127.401498,0.676,Chr7, 127.681794,Chr7, 127.401498,127.681794,127.401498,0.2802959999999928,True,cis,False,True,True,cis,False,0.025435073627844716,0.1424323520666072,0.25875359899305816,Tier_2_Validate,Adipose
20372,UNCHAR_LOC680920,LOC680920,uncharacterized LOC680920,Chr9: 12.843541,3.764,23.8,Chr9: 13.817495,0.663,Chr9, 12.843541,Chr9, 13.817495,12.843541,13.817495,0.9739539999999991,True,cis,False,True,True,cis,False,0.025435073627844716,0.13856675587273268,0.2574006403252021,Tier_2_Validate,Adipose
20438,UNCHAR_LOC685275,LOC685275,uncharacterized LOC685275,Chr12: 18.651871,0.86,23.8,Chr12: 19.032032,-0.593,Chr12, 18.651871,Chr12, 19.032032,18.651871,19.032032,0.3801610000000011,True,cis,False,True,True,cis,False,0.025435073627844716,0.11775200713648527,0.2501154782675155,Tier_2_Validate,Adipose
23336,ENSRNOG00000086550,Or10aa1,olfactory receptor family 10 subfamily AA member 1,Chr13: 86.046157,6.65,23.8,Chr13: 86.622151,-0.398,Chr13, 86.046157,Chr13, 86.622151,86.046157,86.622151,0.5759940000000086,True,cis,False,False,False,cis,False,0.025435073627844716,0.059768064228367536,0.3298210982496743,Tier_2_Validate,Adipose
8885,UNCHAR_LOC100912259,LOC100912259,uncharacterized LOC100912259,Chr4: 169.702734,3.122,23.7,Chr4: 169.309327,0.591,Chr4, 169.702734,Chr4, 169.309327,169.702734,169.309327,0.3934069999999963,True,cis,False,True,True,cis,False,0.02476572958500669,0.11715730002973535,0.2496730603651597,Tier_2_Validate,Adipose
3196,ENSRNOG00000004438,Cntn1,contactin 1,Chr7: 123.263145,4.558,23.6,Chr7: 123.405374,0.663,Chr7, 123.263145,Chr7, 123.405374,123.263145,123.405374,0.14222900000000038,True,cis,False,False,False,cis,False,0.024096385542168683,0.13856675587273268,0.3569320994952154,Tier_2_Validate,Adipose
11608,UNCHAR_LOC103693208,LOC103693208,uncharacterized LOC103693208,Chr14: 94.674846,2.339,23.6,Chr14: 94.966000,0.599,Chr14, 94.674846,Chr14, 94.966000,94.674846,94.966,0.2911539999999917,True,cis,False,True,True,cis,False,0.024096385542168683,0.11953612845673504,0.25027137989961634,Tier_2_Validate,Adipose
20522,UNCHAR_LOC689303,LOC689303,uncharacterized LOC689303,Chr17: 14.423634,4.334,23.6,Chr17: 14.426630,-0.391,Chr17, 14.423634,Chr17, 14.426630,14.423634,14.42663,0.0029959999999995546,True,cis,False,True,True,cis,False,0.024096385542168683,0.057686589354742794,0.22862404121391902,Tier_2_Validate,Adipose
25205,ENSRNOG00000087413,Pilrb1,paired immunoglobin-like type 2 receptor beta 1,Chr12: 18.516160,5.184,23.6,Chr12: 19.031953,-0.595,Chr12, 18.516160,Chr12, 19.031953,18.51616,19.031953,0.5157930000000022,True,cis,False,False,False,cis,False,0.024096385542168683,0.1183467142432352,0.34985508492489137,Tier_2_Validate,Adipose
26466,ENSRNOG00000031671,Rasgef1a,"RasGEF domain family, member 1A",Chr4: 151.187532,4.307,23.6,Chr4: 151.143317,0.75,Chr4, 151.187532,Chr4, 151.143317,151.187532,151.143317,0.04421500000000833,True,cis,False,False,False,cis,False,0.024096385542168683,0.16443651501635442,0.3659865151954831,Tier_2_Validate,Adipose
22599,ENSRNOG00000013916,Nefm,neurofilament medium chain,Chr15: 42.365752,1.26,23.5,Chr15: 38.397019,0.761,Chr15, 42.365752,Chr15, 38.397019,42.365752,38.397019,3.9687330000000003,True,cis,False,False,False,cis,False,0.023427041499330656,0.16770740410347906,0.36689705596098343,Tier_2_Validate,Adipose
145,ENSRNOG00000037815,Acad10,"acyl-CoA dehydrogenase family, member 10",Chr12: 34.901210,11.065,23.4,Chr12: 35.460574,0.344,Chr12, 34.901210,Chr12, 35.460574,34.90121,35.460574,0.5593640000000022,True,cis,False,False,False,cis,False,0.022757697456492625,0.04371097234611952,0.3232640344309142,Tier_2_Validate,Adipose
587,ENSRNOG00000017619,Aldh1a1,"aldehyde dehydrogenase 1 family, member A1",Chr1: 218.000469,6.14,23.4,Chr1: 217.753437,-0.846,Chr1, 218.000469,Chr1, 217.753437,218.000469,217.753437,0.24703200000001857,True,cis,False,False,False,cis,False,0.022757697456492625,0.1929824561403509,0.3755090537588952,Tier_2_Validate,Adipose
10051,UNCHAR_LOC102551356,LOC102551356,uncharacterized LOC102551356,Chr18: 60.029821,1.873,23.4,Chr18: 60.107267,-0.742,Chr18, 60.029821,Chr18, 60.107267,60.029821,60.107267,0.0774460000000019,True,cis,False,True,True,cis,False,0.022757697456492625,0.1620576865893547,0.2646853844160466,Tier_2_Validate,Adipose
20245,UNCHAR_LOC361346,LOC361346,uncharacterized LOC361346,Chr18: 64.090141,7.88,23.4,Chr18: 63.698544,0.234,Chr18, 64.090141,Chr18, 63.698544,64.090141,63.698544,0.3915970000000044,True,cis,False,True,True,cis,False,0.022757697456492625,0.011002081474873627,0.2118159226259782,Tier_2_Validate,Adipose
27750,ENSRNOG00000069209,RT1-A1,"RT1 class Ia, locus A1",Chr20: 4.905308,9.167,23.4,Chr20: 6.357718,-0.696,Chr20, 4.905308,Chr20, 6.357718,4.905308,6.357718,1.4524100000000004,True,cis,False,False,False,cis,False,0.022757697456492625,0.14837942313410643,0.3598979922067097,Tier_2_Validate,Adipose
30054,ENSRNOG00000030245,Tango2,transport and golgi organization 2 homolog,Chr11: 82.645977,7.815,23.4,Chr11: 82.653430,-0.384,Chr11, 82.645977,Chr11, 82.653430,82.645977,82.65343,0.0074529999999981555,True,cis,False,False,False,cis,False,0.022757697456492625,0.05560511448111805,0.32742698417816374,Tier_2_Validate,Adipose
602,ENSRNOG00000011419,Aldh6a1,"aldehyde dehydrogenase 6 family, member A1",Chr6: 104.098635,11.987,23.3,Chr6: 104.374072,0.236,Chr6, 104.098635,Chr6, 104.374072,104.098635,104.374072,0.2754369999999966,True,cis,False,False,False,cis,False,0.022088353413654623,0.011596788581623545,0.3117897996983474,Tier_2_Validate,Adipose
17107,UNCHAR_LOC120098833,LOC120098833,uncharacterized LOC120098833,Chr20: 3.437372,6.646,23.3,Chr20: 3.601052,0.429,Chr20, 3.437372,Chr20, 3.601052,3.437372,3.601052,0.16368000000000027,True,cis,False,True,True,cis,False,0.022088353413654623,0.06898602438299137,0.2318760322288261,Tier_2_Validate,Adipose
11635,UNCHAR_LOC103693477,LOC103693477,uncharacterized LOC103693477,Chr10: 100.321684,0.56,23.2,Chr10: 100.351953,0.51,Chr10, 100.321684,Chr10, 100.351953,100.321684,100.351953,0.030268999999989887,True,cis,False,True,True,cis,False,0.021419009370816595,0.09307166220636337,0.24007173505201299,Tier_2_Validate,Adipose
6332,ENSRNOG00000010880,Gpr27,G protein-coupled receptor 27,Chr4: 132.328363,4.013,23.1,Chr4: 132.846270,-0.873,Chr4, 132.328363,Chr4, 132.846270,132.328363,132.84627,0.5179070000000081,True,cis,False,False,False,cis,False,0.02074966532797859,0.20101100208147485,0.37761623359330865,Tier_2_Validate,Adipose
9465,UNCHAR_LOC102548673,LOC102548673,uncharacterized LOC102548673,Chr10: 76.093222,0.157,23.1,Chr2: 81.446771,-0.312,Chr10, 76.093222,Chr2, 81.446771,76.093222,81.446771,inf,False,trans,False,True,True,trans_moderate,True,0.02074966532797859,0.03419565863812072,0.11923086338813477,Tier_3_FlaggedInspect,Adipose
11628,ENSRNOG00000091242,LOC103693415,uncharacterized LOC103693415,Chr10: 74.867604,4.611,23.1,Chr10: 74.961416,0.508,Chr10, 74.867604,Chr10, 74.961416,74.867604,74.961416,0.09381199999999978,True,cis,False,True,True,cis,False,0.02074966532797859,0.09247695509961344,0.2396293171496572,Tier_2_Validate,Adipose
11640,UNCHAR_LOC103693496,LOC103693496,Zinc finger protein 431 like 11,Chr1: 0.192444,3.619,23.1,Chr9: 112.810766,0.512,Chr1, 0.192444,Chr9, 112.810766,0.192444,112.810766,inf,False,trans,False,False,True,trans_moderate,True,0.02074966532797859,0.0936663693131133,0.24004561212438216,Tier_3_FlaggedInspect,Adipose
29495,UNCHAR_Spocd1,Spocd1,uncharacterized Spocd1,Chr5: 142.288821,0.721,23.1,Chr5: 142.268873,0.564,Chr5, 142.288821,Chr5, 142.268873,142.288821,142.268873,0.01994799999999941,True,cis,False,True,False,cis,False,0.02074966532797859,0.10912875408861133,0.24545744679580647,Tier_2_Validate,Adipose
30619,ENSRNOG00000027480,Tmem116,transmembrane protein 116,Chr12: 35.089408,6.319,23.1,Chr12: 34.960575,-0.388,Chr12, 35.089408,Chr12, 34.960575,35.089408,34.960575,0.1288330000000002,True,cis,False,False,False,cis,False,0.02074966532797859,0.0567945286946179,0.3271404679079088,Tier_2_Validate,Adipose
30743,ENSRNOG00000042758,Tmem243,transmembrane protein 243,Chr4: 24.968641,9.125,23.1,Chr4: 25.286406,0.222,Chr4, 24.968641,Chr4, 25.286406,24.968641,25.286406,0.31776499999999785,True,cis,False,False,False,cis,False,0.02074966532797859,0.007433838834374069,0.30986422645682343,Tier_2_Validate,Adipose
8959,UNCHAR_LOC102546462,LOC102546462,uncharacterized LOC102546462,Chr15: 52.177810,4.131,23.0,Chr15: 53.519327,-0.5,Chr15, 52.177810,Chr15, 53.519327,52.17781,53.519327,1.341516999999996,True,cis,False,True,True,cis,False,0.020080321285140562,0.09009812667261373,0.238562456785214,Tier_2_Validate,Adipose
15606,UNCHAR_LOC120096689,LOC120096689,uncharacterized LOC120096689,Chr14: 95.114521,5.685,23.0,Chr14: 94.990282,0.394,Chr14, 95.114521,Chr14, 94.990282,95.114521,94.990282,0.12423900000000287,True,cis,False,True,True,cis,False,0.020080321285140562,0.05857865001486768,0.2275306399550029,Tier_2_Validate,Adipose
21391,ENSRNOG00000039858,Mfsd12,major facilitator superfamily domain containing 12,Chr7: 8.354049,8.927,23.0,Chr7: 5.080344,0.287,Chr7, 8.354049,Chr7, 5.080344,8.354049,5.080344,3.2737049999999996,True,cis,False,False,False,cis,False,0.020080321285140562,0.026761819803746645,0.31639474938111056,Tier_2_Validate,Adipose
9366,UNCHAR_LOC102548271,LOC102548271,uncharacterized LOC102548271,Chr1: 167.901538,2.913,22.9,Chr1: 167.631608,-0.682,Chr1, 167.901538,Chr1, 167.631608,167.901538,167.631608,0.269929999999988,True,cis,False,True,True,cis,False,0.01941097724230253,0.14421647338685697,0.2572696077202058,Tier_2_Validate,Adipose
19181,UNCHAR_LOC120102190,LOC120102190,uncharacterized LOC120102190,Chr4: 0.509876,4.905,22.9,Chr7: 0.194932,0.396,Chr4, 0.509876,Chr7, 0.194932,0.509876,0.194932,inf,False,trans,False,True,True,trans_moderate,True,0.01941097724230253,0.05917335712161761,0.12750451702737206,Tier_3_FlaggedInspect,Adipose
19185,UNCHAR_LOC120102195,LOC120102195,uncharacterized LOC120102195,Chr4: 0.767055,3.45,22.9,Chr7: 0.194932,0.608,Chr4, 0.767055,Chr7, 0.194932,0.767055,0.194932,inf,False,trans,False,True,True,trans_moderate,True,0.01941097724230253,0.12221231043710971,0.14956815068779428,Tier_3_FlaggedInspect,Adipose
66,ENSRNOG00000001082,Abcb9,ATP binding cassette subfamily B member 9,Chr12: 32.499212,6.808,22.8,Chr12: 32.403448,0.35,Chr12, 32.499212,Chr12, 32.403448,32.499212,32.403448,0.09576400000000262,True,cis,False,False,False,cis,False,0.01874163319946453,0.04549509366636931,0.32248285440304186,Tier_2_Validate,Adipose
8892,ENSRNOG00000079804,LOC100912314,interferon alpha-1-like,Chr5: 103.288639,0.191,22.8,Chr5: 103.033474,0.352,Chr5, 103.288639,Chr5, 103.033474,103.288639,103.033474,0.2551650000000052,True,cis,False,False,True,cis,False,0.01874163319946453,0.04608980077311923,0.32269100189040434,Tier_2_Validate,Adipose
25343,ENSRNOG00000010098,Plek2,pleckstrin 2,Chr6: 97.719416,4.442,22.8,Chr6: 96.297826,-0.285,Chr6, 97.719416,Chr6, 96.297826,97.719416,96.297826,1.4215899999999948,True,cis,False,False,False,cis,False,0.01874163319946453,0.02616711269699672,0.31571806106376143,Tier_2_Validate,Adipose
28573,ENSRNOG00000014816,Slc1a1,solute carrier family 1 member 1,Chr1: 226.549931,5.274,22.8,Chr1: 226.622414,0.374,Chr1, 226.549931,Chr1, 226.622414,226.549931,226.622414,0.0724830000000054,True,cis,False,False,False,cis,False,0.01874163319946453,0.05263157894736842,0.3249806242513915,Tier_2_Validate,Adipose
32963,ENSRNOG00000007869,Wscd1,WSC domain containing 1,Chr10: 56.385857,6.238,22.8,Chr10: 56.951051,-0.377,Chr10, 56.385857,Chr10, 56.951051,56.385857,56.951051,0.5651939999999982,True,cis,False,False,False,cis,False,0.01874163319946453,0.05352363960749331,0.32529284548243526,Tier_2_Validate,Adipose
20231,UNCHAR_LOC302022,LOC302022,uncharacterized LOC302022,Chr3: 4.086902,4.987,22.7,Chr3: 8.469538,-0.399,Chr3, 4.086902,Chr3, 8.469538,4.086902,8.469538,4.382636,False,trans,False,True,True,trans_moderate,True,0.018072289156626502,0.06006541778174249,0.12734819742842915,Tier_3_FlaggedInspect,Adipose
26667,ENSRNOG00000027867,Rexo4,RNA exonuclease 4,Chr3: 10.291002,9.465,22.7,Chr3: 12.564220,0.258,Chr3, 10.291002,Chr3, 12.564220,10.291002,12.56422,2.273218,True,cis,False,False,False,cis,False,0.018072289156626502,0.01813856675587273,0.31267379956937474,Tier_2_Validate,Adipose
33201,ENSRNOG00000025140,Zfat,zinc finger and AT hook domain containing,Chr7: 100.054287,10.022,22.7,Chr7: 97.690774,-0.277,Chr7, 100.054287,Chr7, 97.690774,100.054287,97.690774,2.3635129999999975,True,cis,False,False,False,cis,False,0.018072289156626502,0.02378828426999703,0.3146512006993183,Tier_2_Validate,Adipose
9226,UNCHAR_LOC102547662,LOC102547662,uncharacterized LOC102547662,Chr6: 70.687393,3.326,22.6,Chr6: 70.970136,0.644,Chr6, 70.687393,Chr6, 70.970136,70.687393,70.970136,0.2827429999999964,True,cis,False,True,True,cis,False,0.017402945113788496,0.13291703835860838,0.2526119942153389,Tier_2_Validate,Adipose
17212,UNCHAR_LOC120098953,LOC120098953,uncharacterized LOC120098953,Chr20: 30.728614,6.058,22.6,Chr20: 31.291910,-0.367,Chr20, 30.728614,Chr20, 31.291910,30.728614,31.29191,0.5632960000000011,True,cis,False,True,True,cis,False,0.017402945113788496,0.050550104073743676,0.22378356721563628,Tier_2_Validate,Adipose
20729,ENSRNOG00000011451,Lrp3,LDL receptor related protein 3,Chr1: 87.859146,8.862,22.6,Chr1: 87.967736,-0.353,Chr1, 87.859146,Chr1, 87.967736,87.859146,87.967736,0.10859000000000663,True,cis,False,False,False,cis,False,0.017402945113788496,0.04638715432649419,0.32232653480409895,Tier_2_Validate,Adipose
22467,ENSRNOG00000012051,Ncaph,"non-SMC condensin I complex, subunit H",Chr3: 114.399177,4.858,22.6,Chr3: 114.386564,0.35,Chr3, 114.399177,Chr3, 114.386564,114.399177,114.386564,0.01261299999998755,True,cis,False,False,False,cis,False,0.017402945113788496,0.04549509366636931,0.3220143135730552,Tier_2_Validate,Adipose
25174,ENSRNOG00000039850,Pigp,"phosphatidylinositol glycan anchor biosynthesis, class P",Chr11: 33.689110,8.614,22.6,Chr11: 33.608489,-0.241,Chr11, 33.689110,Chr11, 33.608489,33.68911,33.608489,0.08062100000000072,True,cis,False,False,False,cis,False,0.017402945113788496,0.01308355634849836,0.3106702755118004,Tier_2_Validate,Adipose
28053,ENSRNOG00000009636,Scrn1,secernin 1,Chr4: 83.694224,8.437,22.6,Chr4: 83.871948,0.402,Chr4, 83.694224,Chr4, 83.871948,83.694224,83.871948,0.17772399999999777,True,cis,False,False,False,cis,False,0.017402945113788496,0.060957478441867385,0.3274261482444796,Tier_2_Validate,Adipose
